customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_25613,30,student,single,secondary,0,2351,0,0,telephone,22,oct,731,1,0,unknown,1
id_16075,59,blue-collar,married,primary,0,3301,0,0,telephone,15,apr,921,2,0,unknown,0
id_14132,27,technician,single,secondary,0,598,0,0,cellular,25,may,881,1,0,unknown,0
id_1200,48,admin.,married,secondary,0,1,0,0,cellular,10,jul,835,1,0,unknown,0
id_173,33,admin.,single,tertiary,0,366,0,1,cellular,31,aug,783,1,1,failure,1
id_2426,30,admin.,single,secondary,0,3,0,0,cellular,9,jul,836,1,0,unknown,0
id_21037,44,blue-collar,married,secondary,0,32,0,0,telephone,17,nov,705,1,0,unknown,0
id_6564,33,admin.,single,secondary,0,4387,1,0,unknown,27,may,879,2,0,unknown,0
id_34760,39,management,married,secondary,0,5445,1,1,cellular,17,nov,705,1,0,unknown,1
id_20834,38,technician,married,secondary,0,573,1,0,cellular,9,apr,927,1,5,failure,0
id_30218,34,admin.,single,secondary,0,143,1,0,unknown,6,may,900,1,0,unknown,0
id_29405,32,technician,divorced,tertiary,0,2556,0,0,cellular,7,may,899,2,2,failure,0
id_14048,39,services,divorced,secondary,0,78,0,0,unknown,20,may,886,6,0,unknown,0
id_31286,42,management,divorced,tertiary,0,3,0,0,cellular,28,aug,786,10,0,unknown,0
id_40158,56,retired,divorced,secondary,0,918,0,0,cellular,28,jan,998,1,0,unknown,0
id_9882,52,services,married,secondary,0,109,1,0,unknown,9,may,897,4,0,unknown,0
id_27208,35,retired,married,primary,0,328,0,1,cellular,8,jul,837,3,0,unknown,0
id_32571,41,admin.,married,secondary,0,1596,1,0,cellular,16,apr,920,2,1,failure,0
id_27856,66,management,married,tertiary,0,676,0,0,telephone,22,apr,914,3,0,unknown,0
id_1882,31,technician,divorced,tertiary,0,67,0,1,cellular,19,aug,795,2,0,unknown,0
id_13530,43,technician,married,secondary,0,560,1,0,cellular,13,aug,801,4,0,unknown,0
id_26528,51,management,married,tertiary,0,370,0,0,telephone,4,feb,991,1,0,unknown,0
id_2670,55,technician,married,secondary,0,403,1,0,unknown,6,may,900,3,0,unknown,0
id_25473,37,services,single,tertiary,0,1413,0,0,cellular,29,jan,997,1,0,unknown,0
id_7039,53,technician,married,primary,0,813,1,0,cellular,4,feb,991,2,3,other,0
id_22931,26,technician,single,tertiary,0,867,0,0,cellular,17,may,889,3,1,failure,0
id_2910,38,services,divorced,secondary,0,728,1,0,cellular,5,may,901,2,2,other,0
id_22630,39,admin.,single,secondary,0,323,0,0,cellular,29,jan,997,1,0,unknown,0
id_1962,69,management,married,secondary,0,6202,0,0,cellular,3,sep,780,1,0,unknown,0
id_27439,48,technician,married,secondary,0,3901,1,1,telephone,18,nov,704,6,0,unknown,0
id_12730,30,blue-collar,married,primary,1,1,1,1,cellular,9,jul,836,1,0,unknown,0
id_2539,65,housemaid,married,primary,0,89,0,0,telephone,26,aug,788,3,0,unknown,0
id_18126,27,self-employed,single,tertiary,0,29,0,0,cellular,9,jul,836,1,0,unknown,0
id_20754,42,management,divorced,secondary,0,1387,0,0,telephone,23,jul,822,2,0,unknown,0
id_27429,59,blue-collar,married,primary,0,304,0,0,cellular,19,aug,795,2,0,unknown,0
id_33905,45,management,married,tertiary,0,226,1,0,cellular,2,feb,993,1,0,unknown,0
id_41035,44,management,married,secondary,0,-525,1,0,cellular,3,apr,933,2,0,unknown,0
id_3410,34,services,married,secondary,0,135,0,0,unknown,9,jun,866,3,0,unknown,0
id_867,34,technician,married,secondary,0,451,1,0,unknown,23,may,883,1,0,unknown,0
id_19842,34,technician,married,secondary,0,82,1,0,cellular,18,aug,796,6,0,unknown,0
id_16491,32,services,single,secondary,0,125,1,0,cellular,6,feb,989,3,5,other,0
id_26223,30,technician,single,secondary,0,3,0,0,cellular,7,aug,807,3,0,unknown,0
id_32657,30,admin.,divorced,secondary,0,338,1,0,cellular,21,nov,701,1,2,failure,0
id_6176,27,entrepreneur,single,tertiary,0,216,1,0,unknown,27,may,879,1,0,unknown,0
id_15959,44,blue-collar,married,tertiary,1,-389,0,0,cellular,18,nov,704,2,0,unknown,0
id_27014,39,technician,married,secondary,0,382,1,0,unknown,29,may,877,2,0,unknown,0
id_36893,48,blue-collar,divorced,primary,0,-39,1,0,cellular,13,may,893,1,0,unknown,0
id_40708,55,retired,married,secondary,0,4364,0,0,cellular,11,aug,803,1,0,unknown,0
id_38853,43,technician,married,secondary,0,3499,0,0,cellular,28,aug,786,22,0,unknown,0
id_20538,47,housemaid,married,primary,0,890,0,0,telephone,7,jul,838,1,0,unknown,1
id_10221,27,blue-collar,married,primary,0,705,1,0,unknown,26,jun,849,2,0,unknown,0
id_26010,38,blue-collar,single,secondary,0,277,0,0,unknown,14,may,892,2,0,unknown,0
id_42594,30,entrepreneur,single,tertiary,0,94,0,0,cellular,4,feb,991,2,0,unknown,0
id_3883,27,technician,single,tertiary,0,151,0,0,cellular,23,jul,822,1,0,unknown,0
id_7463,42,unemployed,single,primary,0,267,0,0,cellular,4,feb,991,2,0,unknown,0
id_13472,44,entrepreneur,married,tertiary,0,172,0,0,cellular,7,aug,807,4,0,unknown,0
id_39712,31,services,married,secondary,0,1397,0,0,cellular,28,jul,817,6,0,unknown,0
id_360,56,technician,married,primary,0,1228,0,0,cellular,7,apr,929,1,0,unknown,0
id_27589,54,blue-collar,married,secondary,0,5695,1,0,unknown,14,may,892,1,0,unknown,0
id_15421,30,technician,single,secondary,0,919,1,0,cellular,21,nov,701,1,4,failure,0
id_44049,35,management,single,tertiary,0,1065,0,0,cellular,28,aug,786,15,0,unknown,0
id_36186,37,blue-collar,single,secondary,0,4846,0,0,cellular,19,nov,703,1,0,unknown,0
id_30524,33,blue-collar,married,secondary,0,822,1,0,cellular,14,may,892,8,6,failure,0
id_38476,34,blue-collar,single,secondary,0,380,1,0,unknown,12,may,894,1,0,unknown,0
id_20149,69,retired,married,primary,0,2396,0,0,cellular,12,apr,924,1,1,failure,0
id_39564,30,technician,divorced,secondary,0,18,0,0,telephone,19,nov,703,1,1,failure,0
id_13638,26,entrepreneur,single,tertiary,0,259,1,0,cellular,15,may,891,1,0,unknown,0
id_2958,26,technician,single,secondary,0,139,0,1,cellular,11,jan,1015,1,1,success,1
id_42748,49,retired,divorced,tertiary,0,3687,1,1,unknown,16,jun,859,4,0,unknown,1
id_20468,40,management,married,tertiary,0,947,0,0,cellular,5,aug,809,2,0,unknown,0
id_42896,33,management,single,tertiary,0,166,1,0,cellular,17,jul,828,1,0,unknown,0
id_14785,37,management,single,unknown,0,504,1,0,cellular,16,apr,920,1,0,unknown,0
id_4801,50,housemaid,divorced,primary,0,2584,0,0,unknown,18,jun,857,4,0,unknown,0
id_11412,39,blue-collar,married,secondary,0,326,1,1,cellular,7,jul,838,1,0,unknown,0
id_43022,30,blue-collar,married,primary,0,-2,1,0,cellular,18,may,888,2,0,unknown,0
id_33088,60,retired,divorced,secondary,0,1722,1,0,unknown,26,may,880,6,0,unknown,0
id_41907,28,unemployed,single,secondary,0,-307,1,0,unknown,3,jun,872,1,0,unknown,0
id_35265,36,blue-collar,married,primary,0,438,1,0,cellular,17,apr,919,2,3,other,0
id_21918,47,management,divorced,tertiary,0,336,0,0,cellular,5,aug,809,1,0,unknown,0
id_6147,31,technician,single,secondary,0,1622,0,0,cellular,25,jul,820,3,0,unknown,0
id_16170,43,management,single,tertiary,0,814,0,0,telephone,20,nov,702,8,0,unknown,0
id_17567,32,management,divorced,tertiary,0,139,0,0,cellular,22,aug,792,4,0,unknown,0
id_26039,34,technician,married,tertiary,0,518,0,0,cellular,20,oct,733,3,0,unknown,1
id_14772,40,unemployed,married,secondary,0,-521,1,0,cellular,11,may,895,2,0,unknown,0
id_1061,41,blue-collar,married,secondary,0,261,1,0,cellular,18,nov,704,1,0,unknown,0
id_36233,31,blue-collar,single,secondary,0,1291,1,1,cellular,29,jan,997,1,1,other,0
id_757,58,housemaid,divorced,primary,0,394,0,0,unknown,11,jun,864,1,0,unknown,0
id_24256,40,blue-collar,married,primary,0,1739,0,0,unknown,9,jul,836,6,0,unknown,0
id_16240,39,technician,married,secondary,0,407,1,0,cellular,11,jul,834,2,0,unknown,0
id_32948,36,services,married,secondary,0,319,1,1,unknown,20,jun,855,4,0,unknown,0
id_24137,49,technician,married,secondary,0,3501,1,0,unknown,6,jun,869,2,0,unknown,0
id_36805,58,blue-collar,divorced,secondary,0,2783,1,0,telephone,6,feb,989,3,0,unknown,0
id_26302,34,blue-collar,single,secondary,0,311,1,0,unknown,5,may,901,2,0,unknown,0
id_28111,40,blue-collar,married,primary,0,-237,1,0,cellular,6,may,900,1,0,unknown,0
id_25334,29,blue-collar,married,primary,0,1259,1,0,unknown,23,may,883,1,0,unknown,0
id_39229,52,blue-collar,single,primary,0,-2,0,0,cellular,15,jul,830,2,0,unknown,0
id_21148,37,management,single,tertiary,0,820,1,0,cellular,27,aug,787,3,0,unknown,0
id_37695,27,blue-collar,married,secondary,0,2580,1,0,cellular,14,may,892,3,0,unknown,0
id_36136,52,management,married,tertiary,0,2,1,1,telephone,17,nov,705,3,0,unknown,0
id_32578,52,blue-collar,married,primary,0,403,0,0,cellular,21,aug,793,4,0,unknown,0
id_34481,46,services,married,secondary,0,4,0,0,unknown,4,jun,871,6,0,unknown,0
id_28744,39,unemployed,married,secondary,0,356,0,0,cellular,9,feb,986,2,1,failure,0
id_782,57,blue-collar,married,primary,0,2187,0,0,cellular,12,aug,802,2,0,unknown,0
id_32966,35,management,married,secondary,0,92,0,0,unknown,3,jul,842,2,0,unknown,0
id_17663,30,student,single,tertiary,0,3,0,0,cellular,6,feb,989,5,0,unknown,0
id_15524,35,management,married,tertiary,0,2,1,0,cellular,29,aug,785,2,0,unknown,0
id_28820,37,services,married,secondary,0,-2,1,0,cellular,14,jul,831,4,0,unknown,0
id_1631,43,admin.,single,secondary,0,1534,0,0,cellular,7,aug,807,1,2,other,1
id_42071,50,housemaid,married,secondary,0,1181,1,0,cellular,7,sep,776,1,1,failure,0
id_40715,49,technician,divorced,secondary,0,8,0,0,cellular,2,feb,993,2,1,other,0
id_14947,34,management,married,tertiary,0,273,1,0,cellular,28,jul,817,10,0,unknown,0
id_42690,40,management,married,tertiary,0,640,1,0,cellular,17,apr,919,2,0,unknown,0
id_30115,38,services,married,secondary,0,82,1,1,cellular,21,nov,701,2,4,failure,0
id_22581,30,admin.,married,tertiary,0,-5,1,0,cellular,21,nov,701,1,0,unknown,0
id_26630,39,admin.,single,secondary,0,116,0,0,cellular,5,aug,809,3,10,failure,0
id_26859,36,housemaid,divorced,tertiary,0,7300,1,0,cellular,18,aug,796,6,0,unknown,0
id_2471,30,management,single,tertiary,0,1163,1,1,unknown,11,jun,864,2,0,unknown,0
id_13800,37,management,married,tertiary,0,253,0,0,cellular,25,aug,789,6,4,success,1
id_16611,33,management,divorced,tertiary,0,651,0,0,cellular,16,apr,920,1,0,unknown,0
id_13240,29,services,married,secondary,0,-936,0,0,unknown,27,may,879,3,0,unknown,0
id_3394,33,blue-collar,married,primary,0,202,1,0,unknown,7,may,899,2,0,unknown,0
id_43863,38,services,single,primary,0,5906,1,0,cellular,21,nov,701,5,0,unknown,0
id_35771,30,blue-collar,married,secondary,0,6,1,0,cellular,15,may,891,9,1,failure,0
id_23020,41,admin.,married,secondary,0,10902,0,0,cellular,19,aug,795,2,1,other,1
id_14463,78,retired,married,secondary,0,2302,0,0,telephone,5,feb,990,1,2,failure,0
id_30541,28,management,single,tertiary,0,156,1,0,cellular,30,jan,996,2,0,unknown,0
id_15920,38,services,married,primary,0,546,1,0,unknown,5,jun,870,2,0,unknown,0
id_17297,33,blue-collar,married,secondary,0,31,1,0,cellular,5,may,901,2,0,unknown,0
id_525,32,admin.,single,secondary,0,1,0,0,cellular,20,aug,794,2,2,other,0
id_20874,32,management,single,tertiary,0,351,1,0,cellular,12,aug,802,2,0,unknown,0
id_17174,47,services,married,secondary,0,12,0,0,unknown,16,may,890,4,0,unknown,0
id_21626,36,management,single,tertiary,0,2352,1,0,cellular,21,jul,824,1,0,unknown,0
id_26910,39,services,divorced,secondary,0,49,1,0,unknown,16,may,890,2,0,unknown,1
id_13287,38,admin.,married,tertiary,0,70,0,1,cellular,20,nov,702,2,0,unknown,0
id_26989,38,admin.,married,secondary,0,15,1,0,unknown,7,may,899,2,0,unknown,0
id_7218,29,management,divorced,tertiary,0,105,1,0,cellular,5,feb,990,2,1,failure,0
id_22572,61,blue-collar,married,primary,0,737,1,0,unknown,8,may,898,1,0,unknown,0
id_3523,45,entrepreneur,married,tertiary,0,116,0,0,cellular,10,aug,804,1,0,unknown,1
id_334,46,blue-collar,married,primary,0,96,1,0,cellular,11,may,895,1,5,success,0
id_36215,38,self-employed,single,tertiary,0,938,1,0,cellular,20,nov,702,1,2,failure,0
id_17542,31,services,single,secondary,0,118,1,0,unknown,5,may,901,2,0,unknown,0
id_23145,46,self-employed,married,tertiary,0,-2,0,0,telephone,21,nov,701,1,0,unknown,0
id_15661,31,blue-collar,single,primary,1,-18,0,1,cellular,7,jul,838,2,0,unknown,0
id_33536,39,technician,married,tertiary,0,13,0,0,cellular,28,jan,998,2,0,unknown,0
id_9529,48,admin.,married,secondary,0,648,0,1,unknown,17,jun,858,2,0,unknown,0
id_37040,26,technician,married,secondary,0,676,0,1,cellular,3,feb,992,3,0,unknown,0
id_31565,34,admin.,single,secondary,0,944,0,0,telephone,14,nov,708,1,0,unknown,0
id_5217,27,blue-collar,single,secondary,0,407,0,0,cellular,25,may,881,1,0,unknown,0
id_22956,52,blue-collar,married,primary,0,37,1,0,unknown,8,may,898,1,0,unknown,0
id_27789,29,technician,married,tertiary,0,907,1,0,cellular,23,jun,852,1,1,other,0
id_16094,37,blue-collar,married,tertiary,0,1013,1,0,cellular,17,jul,828,2,0,unknown,0
id_7388,31,technician,married,secondary,0,-1,1,0,cellular,18,aug,796,4,0,unknown,0
id_40420,36,management,single,tertiary,0,1056,1,0,cellular,4,may,902,1,0,unknown,0
id_33985,36,management,married,tertiary,0,1728,0,0,cellular,31,jul,814,4,0,unknown,0
id_4370,47,management,married,tertiary,1,-4,1,0,cellular,31,jul,814,4,0,unknown,0
id_10918,27,technician,married,secondary,0,521,0,0,cellular,28,may,878,3,0,unknown,0
id_39342,36,management,single,tertiary,0,3647,1,0,cellular,12,may,894,2,1,other,1
id_15670,48,technician,married,secondary,0,60,1,0,cellular,11,jul,834,2,0,unknown,0
id_11505,26,technician,single,tertiary,0,8836,1,0,unknown,29,may,877,2,0,unknown,0
id_39236,37,technician,single,secondary,0,371,0,0,cellular,13,nov,709,1,1,success,1
id_14192,34,blue-collar,married,secondary,0,644,1,0,cellular,3,feb,992,3,0,unknown,0
id_14248,31,blue-collar,married,secondary,0,401,1,0,cellular,3,jun,872,2,0,unknown,0
id_43222,39,technician,married,secondary,0,-7,0,0,cellular,26,aug,788,2,0,unknown,0
id_35847,37,admin.,married,secondary,0,1007,1,0,cellular,8,jul,837,12,0,unknown,0
id_21300,42,management,divorced,tertiary,1,-950,1,0,cellular,13,may,893,1,0,unknown,0
id_8772,25,blue-collar,single,secondary,0,282,1,0,cellular,18,may,888,2,0,unknown,0
id_44108,44,blue-collar,married,secondary,0,178,0,0,cellular,4,feb,991,1,0,unknown,0
id_7791,56,self-employed,married,primary,0,277,1,0,unknown,2,jun,873,3,0,unknown,0
id_38199,50,admin.,married,secondary,0,258,0,1,cellular,18,jul,827,7,0,unknown,0
id_13903,34,blue-collar,married,secondary,0,-61,1,1,cellular,7,may,899,5,0,unknown,0
id_17794,43,technician,divorced,secondary,0,4047,1,0,cellular,18,feb,977,1,0,unknown,1
id_6649,59,retired,married,primary,0,3,0,0,unknown,18,jun,857,1,0,unknown,0
id_17702,50,management,married,tertiary,0,798,0,0,cellular,18,nov,704,1,0,unknown,0
id_4923,26,technician,single,secondary,0,1510,1,0,cellular,4,may,902,1,0,unknown,0
id_5920,62,technician,married,secondary,0,826,1,0,cellular,9,aug,805,1,8,success,1
id_41753,37,management,single,tertiary,0,516,1,0,cellular,21,nov,701,7,0,unknown,0
id_22772,31,blue-collar,single,tertiary,0,41,0,0,cellular,5,aug,809,1,0,unknown,0
id_11301,49,management,married,tertiary,0,1178,1,0,telephone,18,nov,704,3,0,unknown,0
id_27328,25,student,single,secondary,0,1923,0,0,cellular,20,aug,794,1,1,failure,0
id_15962,24,blue-collar,single,unknown,0,431,1,0,unknown,3,jun,872,12,0,unknown,0
id_36468,43,management,single,secondary,0,2539,1,0,unknown,14,may,892,1,0,unknown,0
id_36396,37,blue-collar,married,secondary,0,950,1,0,cellular,15,may,891,1,0,unknown,0
id_28870,39,entrepreneur,divorced,secondary,0,-32,1,0,cellular,10,jul,835,1,0,unknown,0
id_41676,33,entrepreneur,single,tertiary,0,3,0,0,unknown,3,jun,872,5,0,unknown,0
id_33305,40,technician,divorced,secondary,0,1535,0,0,cellular,11,aug,803,2,0,unknown,0
id_40705,39,technician,married,tertiary,0,447,1,0,unknown,9,may,897,1,0,unknown,0
id_1939,42,admin.,married,secondary,0,-3,0,0,cellular,14,aug,800,2,0,unknown,0
id_21917,58,management,married,tertiary,0,2370,1,1,cellular,3,feb,992,2,4,failure,0
id_1707,23,technician,single,tertiary,0,1232,0,0,cellular,31,aug,783,2,0,unknown,1
id_44683,43,blue-collar,single,tertiary,0,827,1,0,unknown,18,jun,857,4,0,unknown,0
id_41803,47,entrepreneur,married,tertiary,0,865,0,0,unknown,9,jun,866,1,0,unknown,0
id_688,33,management,married,tertiary,0,24,1,0,cellular,8,apr,928,1,2,failure,0
id_44762,43,admin.,married,secondary,0,447,1,0,unknown,5,may,901,1,0,unknown,0
id_12182,40,blue-collar,married,secondary,0,-408,1,0,cellular,8,may,898,1,0,unknown,0
id_19824,48,technician,married,tertiary,0,-3,0,1,cellular,18,nov,704,1,0,unknown,0
id_842,37,management,single,tertiary,0,687,1,0,unknown,20,may,886,1,0,unknown,0
id_21145,52,management,married,tertiary,0,657,0,0,cellular,28,jul,817,6,0,unknown,0
id_11259,43,technician,divorced,secondary,0,-110,1,0,unknown,29,may,877,1,0,unknown,0
id_19187,31,technician,single,tertiary,0,402,1,0,cellular,4,feb,991,1,1,failure,0
id_26723,46,entrepreneur,married,tertiary,0,3690,1,0,cellular,19,nov,703,2,3,failure,0
id_39860,22,student,single,secondary,0,2489,0,0,cellular,30,jun,845,6,3,success,1
id_18072,57,technician,married,secondary,0,760,0,0,cellular,11,aug,803,3,0,unknown,0
id_8156,38,admin.,single,secondary,1,1,1,1,cellular,8,jul,837,1,0,unknown,0
id_13922,27,blue-collar,single,secondary,0,371,1,0,unknown,17,jun,858,21,0,unknown,0
id_44563,31,technician,married,tertiary,0,23,0,0,cellular,22,aug,792,6,0,unknown,0
id_6563,40,unemployed,single,secondary,0,76,1,0,unknown,29,may,877,1,0,unknown,0
id_33493,53,management,married,tertiary,0,1144,1,0,unknown,30,may,876,2,0,unknown,0
id_30532,41,blue-collar,divorced,primary,0,298,1,0,unknown,13,may,893,2,0,unknown,0
id_17266,31,management,single,tertiary,0,421,0,0,cellular,25,aug,789,3,0,unknown,0
id_42882,29,technician,divorced,tertiary,0,50,0,0,cellular,21,jul,824,3,0,unknown,0
id_41643,44,blue-collar,married,secondary,0,2458,1,0,telephone,18,nov,704,1,0,unknown,0
id_43237,37,management,married,tertiary,0,-1633,1,1,cellular,28,jul,817,2,0,unknown,0
id_1483,29,blue-collar,married,secondary,0,420,1,0,unknown,14,may,892,2,0,unknown,0
id_15165,56,blue-collar,married,primary,0,159,1,0,unknown,15,may,891,18,0,unknown,0
id_44913,57,self-employed,married,tertiary,0,415,0,0,unknown,19,jun,856,4,0,unknown,0
id_2580,44,services,single,primary,0,1897,1,0,unknown,3,jun,872,6,0,unknown,1
id_24634,56,housemaid,divorced,tertiary,0,1242,0,0,unknown,20,jun,855,5,0,unknown,0
id_1912,50,self-employed,married,secondary,0,4924,0,0,telephone,2,jun,873,2,0,unknown,0
id_29754,39,services,married,primary,0,-50,0,1,cellular,8,jul,837,1,0,unknown,0
id_35403,52,blue-collar,married,primary,0,-524,1,0,cellular,13,may,893,3,0,unknown,1
id_35487,40,blue-collar,married,primary,0,-335,1,0,telephone,15,may,891,6,0,unknown,0
id_38232,41,unemployed,divorced,secondary,0,4097,1,0,cellular,21,nov,701,1,0,unknown,0
id_24934,28,technician,single,secondary,0,1097,1,0,unknown,12,jun,863,8,0,unknown,0
id_10858,43,blue-collar,divorced,primary,0,-212,0,0,cellular,15,jul,830,2,0,unknown,1
id_30343,47,admin.,divorced,secondary,0,4099,0,0,cellular,2,apr,934,2,0,unknown,1
id_38811,38,retired,married,secondary,0,69,0,1,cellular,8,may,898,1,0,unknown,0
id_22878,52,retired,married,secondary,0,1830,1,0,cellular,17,nov,705,4,0,unknown,0
id_19518,33,admin.,divorced,secondary,0,1291,1,0,cellular,12,may,894,1,0,unknown,0
id_41296,31,blue-collar,married,secondary,0,216,1,0,unknown,20,may,886,2,0,unknown,0
id_856,38,admin.,married,tertiary,0,3,1,0,telephone,18,may,888,2,3,failure,0
id_27855,47,retired,married,primary,0,-37,1,0,cellular,7,may,899,3,0,unknown,0
id_28584,26,blue-collar,single,secondary,0,577,1,0,cellular,17,apr,919,5,0,unknown,0
id_881,41,technician,married,secondary,0,285,1,0,unknown,23,may,883,1,0,unknown,0
id_37179,38,technician,married,secondary,0,66,0,0,cellular,20,aug,794,4,0,unknown,0
id_23295,33,blue-collar,married,secondary,0,209,1,1,cellular,7,jul,838,1,0,unknown,0
